transaction_id,customer_id,date,amount,type,merchant
T03085,C0124,2024-11-12,29070,Credit,Amazon
T03086,C0161,2023-09-18,8110,Debit,Salary
T03087,C0017,2023-06-09,12703,Debit,Amazon
T03088,C0062,2024-04-17,19221,Debit,ATM Withdrawal
T03089,C0079,2023-06-19,4079,Debit,Electric Bill
T03090,C0118,2024-07-02,6469,Debit,Swiggy
T03091,C0051,2023-12-29,19115,Debit,Rent
T03092,C0006,2023-11-03,68792,Credit,Flipkart
T03093,C0085,2024-03-26,34850,Credit,Zomato
T03094,C0080,2023-11-04,4268,Debit,Flipkart
T03095,C0067,2023-03-27,7766,Credit,Flipkart
T03096,C0047,2024-03-21,66575,Credit,Salary
T03097,C0050,2023-11-04,7861,Debit,Amazon
T03098,C0108,2023-03-23,60776,Credit,Salary
T03099,C0194,2023-07-08,17920,Debit,Zomato
T03100,C0163,2023-05-04,2789,Debit,ATM Withdrawal
T03101,C0146,2023-08-09,74483,Credit,Electric Bill
T03102,C0029,2024-06-06,9496,Debit,ATM Withdrawal
T03103,C0197,2024-07-24,11100,Debit,Flipkart
T03104,C0191,2023-01-11,43319,Credit,Swiggy
T03105,C0166,2023-08-29,11687,Credit,Zomato
T03106,C0063,2023-07-15,31999,Credit,Salary
T03107,C0065,2023-09-04,73951,Credit,Flipkart
T03108,C0019,2024-02-25,7770,Debit,ATM Withdrawal
T03109,C0086,2023-02-13,6352,Debit,Flipkart
T03110,C0041,2024-03-16,18000,Debit,Swiggy
T03111,C0191,2023-01-15,3365,Debit,Swiggy
T03112,C0189,2024-02-10,52864,Credit,Swiggy
T03113,C0080,2024-11-09,49064,Credit,Rent
T03114,C0082,2024-10-12,48416,Credit,Amazon
T03115,C0016,2023-12-19,12373,Debit,Electric Bill
T03116,C0039,2023-12-27,17504,Debit,Flipkart
T03117,C0112,2023-11-23,13297,Debit,Swiggy
T03118,C0179,2023-12-25,18280,Debit,Zomato
T03119,C0065,2023-09-17,27524,Credit,Flipkart
T03120,C0106,2024-04-03,12601,Debit,Salary
T03121,C0008,2023-09-01,18728,Debit,Zomato
T03122,C0078,2023-12-04,35266,Credit,Electric Bill
T03123,C0067,2023-05-11,76386,Credit,Zomato
T03124,C0100,2024-09-20,10208,Debit,ATM Withdrawal
T03125,C0163,2023-07-30,38400,Credit,Rent
T03126,C0072,2023-06-04,15857,Debit,Zomato
T03127,C0156,2023-02-05,44666,Credit,Amazon
T03128,C0173,2023-10-14,3933,Debit,Amazon
T03129,C0107,2024-11-26,55128,Credit,Flipkart
T03130,C0064,2024-09-09,5438,Debit,Zomato
T03131,C0143,2023-08-31,24336,Credit,ATM Withdrawal
T03132,C0081,2023-07-26,32050,Credit,ATM Withdrawal
T03133,C0068,2024-10-01,14834,Debit,Swiggy
T03134,C0181,2023-10-08,67346,Credit,Zomato
T03135,C0167,2024-04-07,16448,Debit,Zomato
T03136,C0052,2024-08-25,54222,Credit,Electric Bill
T03137,C0065,2024-10-03,9777,Debit,Swiggy
T03138,C0096,2023-09-12,39639,Credit,Rent
T03139,C0018,2024-04-09,18709,Credit,Salary
T03140,C0188,2023-11-26,5650,Debit,Rent
T03141,C0057,2023-08-20,76910,Credit,ATM Withdrawal
T03142,C0163,2024-08-17,8160,Debit,Rent
T03143,C0085,2023-08-25,7064,Debit,Rent
T03144,C0008,2023-05-29,48297,Credit,Electric Bill
T03145,C0018,2023-10-30,64675,Credit,Amazon
T03146,C0017,2023-03-14,15152,Debit,Electric Bill
T03147,C0158,2023-11-09,77020,Credit,Rent
T03148,C0060,2024-01-29,8465,Debit,Electric Bill
T03149,C0040,2023-02-25,9294,Debit,Rent
T03150,C0019,2024-09-03,57966,Credit,Electric Bill
T03151,C0008,2023-08-25,37141,Credit,Salary
T03152,C0040,2023-08-05,36074,Credit,Zomato
T03153,C0087,2023-04-05,8261,Debit,Flipkart
T03154,C0132,2023-08-21,49188,Credit,Zomato
T03155,C0018,2023-12-26,16779,Debit,Amazon
T03156,C0127,2024-09-28,21185,Credit,Rent
T03157,C0014,2024-01-17,66526,Credit,Amazon
T03158,C0064,2024-01-07,43618,Credit,Flipkart
T03159,C0116,2024-04-09,12937,Debit,ATM Withdrawal
T03160,C0053,2023-06-14,2608,Debit,Rent
T03161,C0195,2023-11-05,15438,Debit,Salary
T03162,C0179,2023-05-23,13962,Debit,Amazon
T03163,C0096,2023-01-23,15415,Debit,Salary
T03164,C0054,2024-04-29,2811,Debit,Rent
T03165,C0173,2023-04-19,48089,Credit,Rent
T03166,C0043,2024-04-27,36583,Credit,Swiggy
T03167,C0034,2023-12-09,17984,Debit,Zomato
T03168,C0040,2024-03-29,63340,Credit,Electric Bill
T03169,C0142,2024-04-02,1662,Debit,Electric Bill
T03170,C0037,2024-06-29,11560,Debit,Electric Bill
T03171,C0062,2023-08-14,8513,Credit,Salary
T03172,C0020,2023-07-15,14310,Debit,Zomato
T03173,C0078,2023-07-08,15009,Debit,Flipkart
T03174,C0085,2024-10-30,17027,Debit,Salary
T03175,C0194,2024-11-07,19904,Debit,Amazon
T03176,C0085,2024-07-08,56048,Credit,Salary
T03177,C0018,2024-11-28,71262,Credit,Salary
T03178,C0103,2023-12-06,71389,Credit,Rent
T03179,C0141,2024-08-07,6718,Debit,Amazon
T03180,C0120,2023-01-24,11808,Debit,ATM Withdrawal
T03181,C0057,2024-03-08,13991,Debit,Flipkart
T03182,C0053,2024-05-09,48705,Credit,Amazon
T03183,C0116,2023-03-07,17356,Debit,Salary
T03184,C0187,2024-06-11,15324,Credit,ATM Withdrawal
T03185,C0014,2023-10-25,19995,Debit,Amazon
T03186,C0092,2024-09-10,76175,Credit,Electric Bill
T03187,C0120,2023-07-26,6401,Credit,Amazon
T03188,C0177,2024-03-17,61211,Credit,ATM Withdrawal
T03189,C0034,2024-07-05,4704,Debit,Swiggy
T03190,C0156,2023-09-07,19062,Debit,Rent
T03191,C0082,2023-07-29,5791,Debit,Swiggy
T03192,C0032,2024-09-11,11113,Debit,Swiggy
T03193,C0196,2023-06-24,53843,Credit,Electric Bill
T03194,C0128,2023-12-16,15559,Debit,Flipkart
T03195,C0063,2023-06-23,11754,Credit,Amazon
T03196,C0198,2024-09-28,18158,Debit,Flipkart
T03197,C0064,2023-04-05,13863,Debit,Rent
T03198,C0003,2023-01-09,61062,Credit,Zomato
T03199,C0145,2024-09-09,12741,Debit,Flipkart
T03200,C0130,2023-01-02,1948,Debit,Rent
T03201,C0006,2024-06-03,75366,Credit,Amazon
T03202,C0111,2023-01-18,1008,Debit,Swiggy
T03203,C0007,2023-04-05,5474,Credit,Salary
T03204,C0008,2023-03-20,11667,Debit,Salary
T03205,C0189,2024-07-01,34872,Credit,ATM Withdrawal
T03206,C0086,2024-08-03,4925,Debit,Zomato
T03207,C0127,2023-04-04,33655,Credit,Flipkart
T03208,C0024,2023-11-04,46569,Credit,Amazon
T03209,C0026,2023-02-18,57071,Credit,Electric Bill
T03210,C0194,2023-08-07,34202,Credit,Salary
T03211,C0159,2023-12-05,5821,Debit,Rent
T03212,C0110,2023-01-06,63804,Credit,Electric Bill
T03213,C0050,2023-06-07,853,Debit,Rent
T03214,C0002,2024-11-06,45921,Credit,Amazon
T03215,C0028,2024-06-30,61558,Credit,Rent
T03216,C0046,2024-05-26,33433,Credit,Salary
T03217,C0012,2024-04-04,17344,Credit,Flipkart
T03218,C0094,2024-03-25,6820,Debit,Zomato
T03219,C0114,2024-10-05,15685,Debit,ATM Withdrawal
T03220,C0131,2023-05-20,46438,Credit,Zomato
T03221,C0035,2024-11-12,2993,Debit,Swiggy
T03222,C0084,2024-08-15,1064,Debit,Swiggy
T03223,C0146,2024-01-04,76251,Credit,Rent
T03224,C0144,2024-04-05,3832,Debit,Zomato
T03225,C0086,2024-04-01,12092,Debit,Rent
T03226,C0182,2024-03-14,57900,Credit,Rent
T03227,C0023,2023-02-07,6441,Debit,Flipkart
T03228,C0073,2023-08-17,9133,Debit,Zomato
T03229,C0133,2023-11-03,16899,Credit,Electric Bill
T03230,C0117,2024-04-03,15110,Debit,Zomato
T03231,C0105,2023-03-06,11432,Debit,Salary
T03232,C0102,2023-10-16,47695,Credit,Electric Bill
T03233,C0103,2023-12-24,9761,Credit,Swiggy
T03234,C0093,2023-05-28,13574,Debit,Rent
T03235,C0070,2023-09-03,32569,Credit,Electric Bill
T03236,C0010,2024-03-11,348,Debit,Flipkart
T03237,C0163,2024-02-13,78079,Credit,ATM Withdrawal
T03238,C0023,2024-01-22,65741,Credit,Electric Bill
T03239,C0198,2024-01-12,67129,Credit,ATM Withdrawal
T03240,C0174,2024-08-24,5095,Debit,Electric Bill
T03241,C0146,2023-03-26,3074,Debit,Rent
T03242,C0018,2023-08-08,56522,Credit,ATM Withdrawal
T03243,C0098,2023-05-13,78771,Credit,Swiggy
T03244,C0153,2023-12-20,8307,Debit,Swiggy
T03245,C0191,2024-09-23,67054,Credit,Salary
T03246,C0137,2024-03-19,70311,Credit,Salary
T03247,C0125,2024-09-20,11423,Debit,Amazon
T03248,C0009,2023-02-21,66477,Credit,Salary
T03249,C0019,2024-05-26,12033,Debit,Rent
T03250,C0089,2023-05-25,61722,Credit,Zomato
T03251,C0143,2024-05-31,9385,Debit,Zomato
T03252,C0189,2023-10-25,15294,Debit,Swiggy
T03253,C0080,2023-06-05,64044,Credit,ATM Withdrawal
T03254,C0137,2024-04-28,17160,Debit,Rent
T03255,C0074,2024-08-13,44399,Credit,Salary
T03256,C0192,2023-04-23,13035,Debit,ATM Withdrawal
T03257,C0049,2024-02-19,8695,Debit,Electric Bill
T03258,C0188,2023-10-20,5695,Debit,Swiggy
T03259,C0153,2024-02-09,46506,Credit,Swiggy
T03260,C0006,2023-08-04,12170,Debit,ATM Withdrawal
T03261,C0093,2024-09-27,9041,Debit,Electric Bill
T03262,C0154,2023-10-05,8159,Debit,Electric Bill
T03263,C0001,2023-09-01,13384,Debit,Swiggy
T03264,C0062,2023-09-15,16227,Debit,Rent
T03265,C0064,2023-03-31,122,Debit,Rent
T03266,C0058,2024-11-27,51905,Credit,Salary
T03267,C0110,2024-09-15,25937,Credit,Rent
T03268,C0132,2023-02-16,61520,Credit,Electric Bill
T03269,C0108,2024-04-11,52132,Credit,Amazon
T03270,C0017,2024-07-09,4205,Debit,ATM Withdrawal
T03271,C0178,2023-06-15,982,Debit,Rent
T03272,C0022,2024-11-04,41856,Credit,Swiggy
T03273,C0094,2023-05-23,2284,Debit,Electric Bill
T03274,C0191,2023-12-27,4380,Debit,ATM Withdrawal
T03275,C0110,2023-06-21,71298,Credit,Rent
T03276,C0060,2024-08-10,3086,Debit,Salary
T03277,C0066,2023-09-29,33986,Credit,Flipkart
T03278,C0158,2023-06-21,3068,Debit,ATM Withdrawal
T03279,C0087,2023-09-28,6985,Credit,Salary
T03280,C0035,2023-11-15,12618,Debit,Rent
T03281,C0167,2023-01-21,38483,Credit,Swiggy
T03282,C0172,2023-03-10,5831,Debit,Amazon
T03283,C0168,2024-10-28,16297,Debit,Flipkart
T03284,C0099,2024-10-02,765,Debit,ATM Withdrawal
T03285,C0071,2023-08-13,5243,Debit,Rent
T03286,C0121,2023-12-01,13460,Debit,Electric Bill
T03287,C0144,2023-11-08,59665,Credit,Rent
T03288,C0123,2023-10-31,3545,Debit,Salary
T03289,C0059,2024-08-02,10095,Debit,ATM Withdrawal
T03290,C0169,2024-11-13,3823,Debit,Swiggy
T03291,C0011,2023-09-16,17741,Debit,Amazon
T03292,C0169,2023-07-10,13706,Debit,Rent
T03293,C0072,2024-01-13,52070,Credit,Electric Bill
T03294,C0125,2023-07-20,74164,Credit,Amazon
T03295,C0040,2024-11-21,9617,Debit,ATM Withdrawal
T03296,C0195,2023-06-09,19364,Credit,Amazon
T03297,C0141,2023-10-22,19300,Credit,Salary
T03298,C0146,2023-10-17,9736,Debit,Electric Bill
T03299,C0155,2023-04-13,43142,Credit,Rent
T03300,C0174,2023-03-22,73819,Credit,Swiggy
T03301,C0103,2024-11-16,16320,Debit,Salary
T03302,C0091,2023-03-15,17659,Debit,ATM Withdrawal
T03303,C0099,2024-08-09,59369,Credit,Salary
T03304,C0023,2023-04-22,5455,Credit,Zomato
T03305,C0067,2023-06-15,16317,Credit,Electric Bill
T03306,C0054,2023-12-19,50403,Credit,Amazon
T03307,C0030,2023-07-28,5282,Debit,Swiggy
T03308,C0183,2024-10-01,64281,Credit,Electric Bill
T03309,C0018,2024-03-26,15149,Debit,Swiggy
T03310,C0161,2024-01-22,16186,Debit,ATM Withdrawal
T03311,C0138,2024-11-22,12301,Debit,Rent
T03312,C0040,2024-07-27,37009,Credit,Swiggy
T03313,C0197,2023-07-10,54863,Credit,Swiggy
T03314,C0172,2023-11-09,23085,Credit,Flipkart
T03315,C0050,2023-06-13,50798,Credit,ATM Withdrawal
T03316,C0056,2023-02-13,7529,Debit,Amazon
T03317,C0103,2023-02-10,67129,Credit,Amazon
T03318,C0100,2024-06-25,916,Debit,Zomato
T03319,C0103,2023-11-15,11929,Credit,Electric Bill
T03320,C0023,2023-04-16,68001,Credit,Electric Bill
T03321,C0110,2023-10-23,49982,Credit,Swiggy
T03322,C0123,2023-10-25,23381,Credit,Amazon
T03323,C0110,2023-03-22,15558,Debit,Electric Bill
T03324,C0127,2024-10-31,3097,Debit,Rent
T03325,C0097,2024-10-22,14980,Debit,Salary
T03326,C0160,2023-10-23,18652,Debit,Amazon
T03327,C0054,2024-09-15,18577,Debit,ATM Withdrawal
T03328,C0079,2023-06-01,72002,Credit,Flipkart
T03329,C0193,2024-04-20,19697,Credit,Swiggy
T03330,C0002,2023-01-16,5603,Debit,Salary
T03331,C0080,2024-02-16,11324,Debit,Salary
T03332,C0009,2023-05-15,65832,Credit,Flipkart
T03333,C0109,2023-12-08,27708,Credit,Swiggy
T03334,C0067,2023-11-05,34169,Credit,Rent
T03335,C0168,2024-08-09,29449,Credit,Flipkart
T03336,C0133,2024-04-03,17397,Debit,ATM Withdrawal
T03337,C0158,2024-09-24,15450,Debit,Electric Bill
T03338,C0049,2024-07-19,18025,Debit,ATM Withdrawal
T03339,C0122,2023-12-02,3380,Debit,Amazon
T03340,C0068,2024-03-22,534,Debit,ATM Withdrawal
T03341,C0081,2024-03-23,47568,Credit,Flipkart
T03342,C0027,2024-04-26,13420,Debit,Swiggy
T03343,C0049,2024-02-14,13752,Debit,Salary
T03344,C0110,2023-10-31,61923,Credit,Flipkart
T03345,C0015,2023-10-21,23987,Credit,Salary
T03346,C0056,2024-07-27,34676,Credit,Swiggy
T03347,C0174,2024-09-25,19462,Credit,Amazon
T03348,C0169,2024-01-14,7776,Debit,Zomato
T03349,C0129,2024-04-14,8861,Debit,Salary
T03350,C0103,2023-11-26,23110,Credit,Electric Bill
T03351,C0054,2024-05-25,4683,Debit,Zomato
T03352,C0014,2023-11-11,18482,Credit,Electric Bill
T03353,C0138,2024-09-28,62244,Credit,Swiggy
T03354,C0027,2024-06-21,4026,Debit,Electric Bill
T03355,C0158,2024-07-15,35274,Credit,Swiggy
T03356,C0144,2024-09-05,10741,Debit,ATM Withdrawal
T03357,C0150,2023-10-16,28844,Credit,Flipkart
T03358,C0168,2024-09-17,3887,Debit,Rent
T03359,C0107,2023-10-25,10372,Debit,Amazon
T03360,C0112,2024-05-25,63670,Credit,Rent
T03361,C0014,2023-04-20,29372,Credit,Zomato
T03362,C0090,2023-05-01,8720,Credit,Electric Bill
T03363,C0064,2023-05-18,37761,Credit,Zomato
T03364,C0167,2024-06-20,73201,Credit,Amazon
T03365,C0052,2024-09-10,54922,Credit,Zomato
T03366,C0175,2024-11-28,42874,Credit,ATM Withdrawal
T03367,C0034,2024-11-09,10910,Debit,Electric Bill
T03368,C0138,2024-09-10,16787,Credit,Electric Bill
T03369,C0081,2024-05-29,1884,Debit,Rent
T03370,C0092,2024-08-31,19150,Credit,Rent
T03371,C0092,2023-07-14,39875,Credit,Amazon
T03372,C0153,2024-03-21,10102,Debit,Electric Bill
T03373,C0002,2024-08-29,45921,Credit,Swiggy
T03374,C0072,2024-02-10,8766,Debit,ATM Withdrawal
T03375,C0158,2024-04-01,20284,Credit,Amazon
T03376,C0033,2024-01-29,2518,Debit,Swiggy
T03377,C0178,2024-08-17,1419,Debit,Amazon
T03378,C0145,2023-09-11,71010,Credit,Electric Bill
T03379,C0035,2024-10-17,1325,Debit,Amazon
T03380,C0093,2023-03-21,16438,Debit,Swiggy
T03381,C0036,2024-01-07,4327,Debit,Electric Bill
T03382,C0077,2024-02-22,6490,Debit,Flipkart
T03383,C0106,2024-03-08,50361,Credit,Amazon
T03384,C0048,2024-02-15,35046,Credit,Zomato
T03385,C0115,2024-05-28,16673,Debit,Zomato
T03386,C0168,2024-05-02,72047,Credit,Zomato
T03387,C0110,2024-08-18,36810,Credit,Swiggy
T03388,C0003,2023-01-17,18728,Credit,Swiggy
T03389,C0087,2023-05-02,25969,Credit,Zomato
T03390,C0046,2024-02-23,10999,Credit,Electric Bill
T03391,C0152,2024-05-02,17754,Debit,ATM Withdrawal
T03392,C0181,2024-08-03,14494,Debit,Flipkart
T03393,C0135,2023-04-18,6995,Debit,Swiggy
T03394,C0058,2024-03-05,10659,Debit,ATM Withdrawal
T03395,C0199,2023-01-09,7273,Credit,Rent
T03396,C0086,2023-01-29,17963,Debit,Flipkart
T03397,C0031,2023-04-21,17155,Debit,Electric Bill
T03398,C0082,2023-02-14,10687,Debit,Swiggy
T03399,C0104,2024-07-25,45451,Credit,Zomato
T03400,C0141,2023-01-11,5759,Debit,Amazon
T03401,C0103,2024-05-07,47463,Credit,Zomato
T03402,C0164,2023-02-17,19341,Debit,Flipkart
T03403,C0119,2023-01-01,32705,Credit,Swiggy
T03404,C0161,2024-11-07,43395,Credit,Zomato
T03405,C0139,2023-10-02,77252,Credit,Amazon
T03406,C0080,2023-04-09,7663,Credit,Rent
T03407,C0180,2024-04-01,21390,Credit,Electric Bill
T03408,C0058,2024-10-04,72791,Credit,ATM Withdrawal
T03409,C0068,2023-12-13,19457,Debit,Electric Bill
T03410,C0057,2023-08-30,12904,Credit,Rent
T03411,C0148,2023-03-23,15646,Debit,Amazon
T03412,C0099,2023-06-22,58616,Credit,Zomato
T03413,C0182,2023-07-07,11605,Credit,Amazon
T03414,C0015,2024-02-18,16073,Debit,Swiggy
T03415,C0137,2023-08-03,14940,Debit,Amazon
T03416,C0102,2024-08-13,11934,Credit,ATM Withdrawal
T03417,C0024,2023-04-28,5274,Debit,Electric Bill
T03418,C0034,2023-10-06,6926,Credit,Swiggy
T03419,C0002,2023-12-03,13094,Debit,Flipkart
T03420,C0163,2024-09-20,76080,Credit,Electric Bill
T03421,C0186,2024-10-24,16460,Debit,Flipkart
T03422,C0172,2024-08-19,1916,Debit,Salary
T03423,C0027,2023-05-23,46769,Credit,Amazon
T03424,C0073,2024-07-07,10362,Debit,Salary
T03425,C0182,2024-06-17,11475,Debit,Electric Bill
T03426,C0143,2023-12-08,8202,Debit,Flipkart
T03427,C0170,2023-06-12,12182,Credit,ATM Withdrawal
T03428,C0067,2024-05-04,4682,Debit,Zomato
T03429,C0199,2023-12-14,9493,Debit,Electric Bill
T03430,C0028,2023-01-01,11635,Debit,Salary
T03431,C0110,2024-01-21,53771,Credit,Amazon
T03432,C0008,2023-05-03,24498,Credit,Amazon
T03433,C0033,2024-05-28,14162,Debit,Zomato
T03434,C0058,2023-11-09,54176,Credit,Swiggy
T03435,C0112,2023-05-05,17563,Debit,Salary
T03436,C0141,2023-01-18,7736,Debit,ATM Withdrawal
T03437,C0006,2023-11-02,77614,Credit,ATM Withdrawal
T03438,C0134,2024-02-02,23998,Credit,Flipkart
T03439,C0058,2023-01-14,33907,Credit,Amazon
T03440,C0048,2023-07-14,3010,Debit,Salary
T03441,C0083,2023-07-08,31258,Credit,Zomato
T03442,C0018,2024-06-14,16088,Debit,Rent
T03443,C0065,2023-09-13,6770,Debit,Salary
T03444,C0172,2024-07-09,32237,Credit,Electric Bill
T03445,C0086,2024-05-22,48470,Credit,ATM Withdrawal
T03446,C0100,2024-04-22,18220,Debit,Zomato
T03447,C0036,2023-01-09,1398,Debit,Swiggy
T03448,C0149,2023-09-18,10132,Credit,ATM Withdrawal
T03449,C0020,2023-06-08,34494,Credit,Rent
T03450,C0127,2024-05-31,56044,Credit,Flipkart
T03451,C0102,2023-12-05,9005,Debit,Salary
T03452,C0186,2024-07-09,6292,Debit,Swiggy
T03453,C0115,2023-06-01,21101,Credit,Amazon
T03454,C0176,2023-05-24,9637,Credit,Swiggy
T03455,C0181,2024-09-20,11277,Debit,ATM Withdrawal
T03456,C0101,2024-03-23,44817,Credit,Swiggy
T03457,C0035,2024-02-15,36810,Credit,Electric Bill
T03458,C0101,2023-04-12,43012,Credit,Zomato
T03459,C0094,2024-07-26,33219,Credit,Amazon
T03460,C0199,2024-08-15,76019,Credit,Salary
T03461,C0139,2023-01-11,8003,Credit,Electric Bill
T03462,C0130,2024-03-25,14178,Debit,ATM Withdrawal
T03463,C0033,2023-02-13,2477,Debit,Amazon
T03464,C0192,2024-08-26,10024,Debit,Amazon
T03465,C0070,2024-02-09,12056,Debit,ATM Withdrawal
T03466,C0030,2024-06-08,10905,Debit,ATM Withdrawal
T03467,C0161,2024-04-02,16491,Debit,Swiggy
T03468,C0123,2023-03-13,16716,Debit,Swiggy
T03469,C0170,2023-08-18,14839,Debit,Salary
T03470,C0038,2024-05-15,41165,Credit,Rent
T03471,C0016,2023-03-20,30617,Credit,Zomato
T03472,C0179,2023-10-17,59364,Credit,Salary
T03473,C0185,2024-11-20,1973,Debit,Salary
T03474,C0090,2023-11-10,6096,Debit,Amazon
T03475,C0050,2023-08-26,47147,Credit,Rent
T03476,C0123,2024-03-17,68062,Credit,Salary
T03477,C0020,2024-01-26,14399,Credit,Amazon
T03478,C0106,2023-09-03,6026,Debit,Amazon
T03479,C0195,2024-02-21,9434,Credit,Electric Bill
T03480,C0067,2023-10-15,2828,Debit,Salary
T03481,C0178,2024-11-25,2605,Debit,ATM Withdrawal
T03482,C0063,2024-08-15,52376,Credit,Flipkart
T03483,C0194,2023-12-30,4367,Debit,Salary
T03484,C0021,2023-10-28,75221,Credit,ATM Withdrawal
T03485,C0174,2023-08-30,70319,Credit,Zomato
T03486,C0170,2023-07-26,19358,Credit,Salary
T03487,C0127,2023-01-09,46741,Credit,Salary
T03488,C0122,2023-07-15,7004,Debit,ATM Withdrawal
T03489,C0184,2023-02-21,12001,Credit,Amazon
T03490,C0170,2024-09-14,3206,Debit,Electric Bill
T03491,C0163,2024-02-13,19700,Debit,Zomato
T03492,C0103,2023-04-03,61124,Credit,Electric Bill
T03493,C0177,2024-06-13,8384,Debit,ATM Withdrawal
T03494,C0176,2024-10-08,14662,Debit,Electric Bill
T03495,C0123,2023-04-11,17619,Debit,Electric Bill
T03496,C0020,2023-10-23,4653,Debit,Swiggy
T03497,C0097,2023-03-23,9579,Debit,Zomato
T03498,C0121,2023-05-29,15460,Credit,Swiggy
T03499,C0107,2024-06-07,27401,Credit,Swiggy
T03500,C0132,2023-03-27,56924,Credit,ATM Withdrawal
T03501,C0007,2024-11-21,62197,Credit,Rent
T03502,C0192,2023-11-23,7214,Credit,Amazon
T03503,C0153,2024-02-28,33754,Credit,Salary
T03504,C0180,2023-07-25,14246,Debit,Salary
T03505,C0077,2023-01-23,18437,Debit,Rent
T03506,C0009,2024-07-10,27621,Credit,Salary
T03507,C0103,2024-04-26,4820,Debit,Electric Bill
T03508,C0067,2024-09-02,7824,Debit,Salary
T03509,C0160,2023-11-08,19865,Credit,Zomato
T03510,C0017,2024-04-02,6589,Credit,Electric Bill
T03511,C0014,2023-02-09,2800,Debit,Amazon
T03512,C0097,2024-03-01,43339,Credit,Electric Bill
T03513,C0058,2023-11-07,6108,Debit,ATM Withdrawal
T03514,C0084,2024-06-18,9324,Debit,Zomato
T03515,C0140,2024-01-02,10090,Debit,Swiggy
T03516,C0139,2023-06-04,44168,Credit,Zomato
T03517,C0082,2024-07-20,11542,Debit,Electric Bill
T03518,C0063,2024-08-19,25938,Credit,Zomato
T03519,C0198,2023-02-02,6193,Debit,Zomato
T03520,C0157,2023-03-03,25086,Credit,ATM Withdrawal
T03521,C0109,2024-05-02,1005,Debit,Amazon
T03522,C0077,2023-04-12,62098,Credit,Electric Bill
T03523,C0032,2023-11-07,1629,Debit,Electric Bill
T03524,C0180,2023-12-20,22332,Credit,Amazon
T03525,C0178,2023-06-11,6315,Debit,Electric Bill
T03526,C0079,2023-12-07,63119,Credit,Rent
T03527,C0072,2023-01-07,6900,Debit,Electric Bill
T03528,C0154,2023-11-15,6235,Debit,Flipkart
T03529,C0016,2023-10-30,828,Debit,Zomato
T03530,C0146,2023-11-04,10371,Debit,ATM Withdrawal
T03531,C0076,2023-02-01,9332,Debit,Salary
T03532,C0118,2024-08-19,30064,Credit,Amazon
T03533,C0080,2024-05-21,73845,Credit,Flipkart
T03534,C0011,2024-08-26,18427,Debit,Zomato
T03535,C0039,2023-02-05,3806,Debit,ATM Withdrawal
T03536,C0025,2024-09-06,55869,Credit,Electric Bill
T03537,C0038,2023-04-19,727,Debit,Amazon
T03538,C0107,2024-03-10,18993,Credit,Swiggy
T03539,C0170,2024-01-02,12754,Credit,Swiggy
T03540,C0010,2023-02-25,74583,Credit,ATM Withdrawal
T03541,C0046,2023-03-03,24805,Credit,Swiggy
T03542,C0077,2024-01-05,11639,Credit,Swiggy
T03543,C0063,2023-05-09,45626,Credit,Rent
T03544,C0071,2024-01-01,60580,Credit,Swiggy
T03545,C0086,2023-10-13,19523,Credit,Salary
T03546,C0117,2023-05-21,18876,Debit,Rent
T03547,C0106,2023-04-07,4477,Debit,Zomato
T03548,C0075,2023-06-23,9619,Debit,Zomato
T03549,C0089,2023-10-08,17552,Debit,Amazon
T03550,C0012,2023-01-05,16918,Debit,Electric Bill
T03551,C0119,2024-01-04,5718,Debit,Salary
T03552,C0162,2024-10-06,14781,Debit,Salary
T03553,C0197,2023-12-28,11923,Debit,Rent
T03554,C0128,2024-08-12,66128,Credit,ATM Withdrawal
T03555,C0004,2023-10-03,5209,Debit,Amazon
T03556,C0183,2023-07-01,8560,Debit,Flipkart
T03557,C0124,2023-10-18,4477,Debit,Swiggy
T03558,C0095,2023-10-07,43218,Credit,Electric Bill
T03559,C0110,2023-10-06,6386,Credit,Salary
T03560,C0107,2024-06-28,10859,Debit,Rent
T03561,C0128,2023-01-02,74640,Credit,Amazon
T03562,C0047,2023-06-24,17710,Debit,Rent
T03563,C0040,2024-05-31,6970,Credit,Flipkart
T03564,C0099,2023-05-20,2486,Debit,Flipkart
T03565,C0085,2024-10-25,10062,Debit,ATM Withdrawal
T03566,C0109,2024-11-30,9082,Debit,Salary
T03567,C0055,2023-01-16,12981,Credit,Zomato
T03568,C0176,2024-06-06,2506,Debit,Rent
T03569,C0159,2024-08-31,9946,Debit,Rent
T03570,C0027,2024-11-25,60062,Credit,Rent
T03571,C0078,2023-03-30,19970,Credit,Rent
T03572,C0003,2023-05-03,36535,Credit,Amazon
T03573,C0169,2024-07-07,9216,Debit,Amazon
T03574,C0097,2023-05-30,16214,Debit,Amazon
T03575,C0163,2023-07-04,16457,Debit,Flipkart
T03576,C0054,2023-11-25,2876,Debit,Flipkart
T03577,C0030,2024-09-08,39930,Credit,Zomato
T03578,C0053,2024-04-16,17625,Debit,Zomato
T03579,C0023,2024-11-17,11694,Debit,Swiggy
T03580,C0118,2024-07-17,14294,Debit,Salary
T03581,C0183,2024-06-04,28500,Credit,Rent
